,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
1641,46.3,309,Union Square - Lower East Side,UHF42,131245,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1642,124.9,309,Union Square - Lower East Side,UHF42,130813,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1643,124.9,309,Union Square - Lower East Side,UHF42,130813,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1644,35.0,310,Lower Manhattan,UHF42,131246,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1645,35.0,310,Lower Manhattan,UHF42,131246,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1646,71.6,310,Lower Manhattan,UHF42,130814,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1647,71.6,310,Lower Manhattan,UHF42,130814,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1648,18.2,401,Long Island City - Astoria,UHF42,131247,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1649,18.2,401,Long Island City - Astoria,UHF42,131247,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1650,71.2,401,Long Island City - Astoria,UHF42,130815,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1651,71.2,401,Long Island City - Astoria,UHF42,130815,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1652,22.0,402,West Queens,UHF42,131248,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1653,22.0,402,West Queens,UHF42,131248,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1654,89.3,402,West Queens,UHF42,130816,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1655,89.3,402,West Queens,UHF42,130816,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1656,13.3,403,Flushing - Clearview,UHF42,131249,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1657,13.3,403,Flushing - Clearview,UHF42,131249,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1658,48.7,403,Flushing - Clearview,UHF42,130817,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1659,48.7,403,Flushing - Clearview,UHF42,130817,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1660,8.5,404,Bayside - Little Neck,UHF42,131250,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1661,8.5,404,Bayside - Little Neck,UHF42,131250,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1662,26.7,404,Bayside - Little Neck,UHF42,130818,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1663,26.7,404,Bayside - Little Neck,UHF42,130818,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1664,19.1,405,Ridgewood - Forest Hills,UHF42,131251,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1665,19.1,405,Ridgewood - Forest Hills,UHF42,131251,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1666,51.0,405,Ridgewood - Forest Hills,UHF42,130819,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1667,17.2,406,Fresh Meadows,UHF42,131396,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1668,51.0,405,Ridgewood - Forest Hills,UHF42,130819,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1669,22.2,406,Fresh Meadows,UHF42,131252,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1670,22.2,406,Fresh Meadows,UHF42,131252,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1671,54.8,406,Fresh Meadows,UHF42,130820,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1672,54.8,406,Fresh Meadows,UHF42,130820,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1673,30.6,407,Southwest Queens,UHF42,131253,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1674,30.6,407,Southwest Queens,UHF42,131253,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1675,81.4,407,Southwest Queens,UHF42,130821,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1676,81.4,407,Southwest Queens,UHF42,130821,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1677,47.5,408,Jamaica,UHF42,131254,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1678,47.5,408,Jamaica,UHF42,131254,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1679,113.6,408,Jamaica,UHF42,130822,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1680,113.6,408,Jamaica,UHF42,130822,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1681,28.4,409,Southeast Queens,UHF42,131255,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1682,28.4,409,Southeast Queens,UHF42,131255,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1683,73.8,409,Southeast Queens,UHF42,130823,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1684,73.8,409,Southeast Queens,UHF42,130823,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1685,60.0,410,Rockaways,UHF42,131256,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1686,60.0,410,Rockaways,UHF42,131256,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1687,152.7,410,Rockaways,UHF42,130824,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1688,152.7,410,Rockaways,UHF42,130824,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1689,62.6,501,Port Richmond,UHF42,131257,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1690,62.6,501,Port Richmond,UHF42,131257,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1691,106.9,501,Port Richmond,UHF42,130825,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1692,106.9,501,Port Richmond,UHF42,130825,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1693,41.6,502,Stapleton - St. George,UHF42,131258,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1694,41.6,502,Stapleton - St. George,UHF42,131258,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1695,82.4,502,Stapleton - St. George,UHF42,130826,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1696,82.4,502,Stapleton - St. George,UHF42,130826,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1697,16.2,503,Willowbrook,UHF42,131259,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1698,16.2,503,Willowbrook,UHF42,131259,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1699,30.2,503,Willowbrook,UHF42,130827,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1700,30.2,503,Willowbrook,UHF42,130827,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1701,16.5,504,South Beach - Tottenville,UHF42,131260,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1702,16.5,504,South Beach - Tottenville,UHF42,131260,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2005-2007
1703,24.0,504,South Beach - Tottenville,UHF42,130828,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1704,24.0,504,South Beach - Tottenville,UHF42,130828,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2005-2007
1705,25.4,101,Kingsbridge - Riverdale,UHF42,131363,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1706,25.4,101,Kingsbridge - Riverdale,UHF42,131363,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1707,60.7,101,Kingsbridge - Riverdale,UHF42,131411,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1708,60.7,101,Kingsbridge - Riverdale,UHF42,131411,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1709,37.6,102,Northeast Bronx,UHF42,131364,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1710,37.6,102,Northeast Bronx,UHF42,131364,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1711,73.4,102,Northeast Bronx,UHF42,131412,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1712,73.4,102,Northeast Bronx,UHF42,131412,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1713,68.7,103,Fordham - Bronx Pk,UHF42,131365,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1714,68.7,103,Fordham - Bronx Pk,UHF42,131365,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1715,122.8,103,Fordham - Bronx Pk,UHF42,131413,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1716,122.8,103,Fordham - Bronx Pk,UHF42,131413,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1717,57.5,104,Pelham - Throgs Neck,UHF42,131366,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1718,57.5,104,Pelham - Throgs Neck,UHF42,131366,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1719,121.9,104,Pelham - Throgs Neck,UHF42,131414,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1720,121.9,104,Pelham - Throgs Neck,UHF42,131414,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1721,131.3,105,Crotona -Tremont,UHF42,131367,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1722,131.3,105,Crotona -Tremont,UHF42,131367,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1723,200.2,105,Crotona -Tremont,UHF42,131415,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1724,200.2,105,Crotona -Tremont,UHF42,131415,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1725,130.1,106,High Bridge - Morrisania,UHF42,131368,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1726,130.1,106,High Bridge - Morrisania,UHF42,131368,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1727,249.3,106,High Bridge - Morrisania,UHF42,131416,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1728,249.3,106,High Bridge - Morrisania,UHF42,131416,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1729,138.1,107,Hunts Point - Mott Haven,UHF42,131369,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1730,138.1,107,Hunts Point - Mott Haven,UHF42,131369,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1731,251.3,107,Hunts Point - Mott Haven,UHF42,131417,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1732,251.3,107,Hunts Point - Mott Haven,UHF42,131417,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1733,28.2,201,Greenpoint,UHF42,131370,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1734,28.2,201,Greenpoint,UHF42,131370,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1735,59.6,201,Greenpoint,UHF42,131418,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1736,59.6,201,Greenpoint,UHF42,131418,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1737,40.7,202,Downtown - Heights - Slope,UHF42,131371,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1738,40.7,202,Downtown - Heights - Slope,UHF42,131371,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1739,89.1,202,Downtown - Heights - Slope,UHF42,131419,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1740,89.1,202,Downtown - Heights - Slope,UHF42,131419,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1741,95.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131372,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1742,95.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131372,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1743,178.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131420,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1744,178.4,203,Bedford Stuyvesant - Crown Heights,UHF42,131420,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1745,85.0,204,East New York,UHF42,131373,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1746,85.0,204,East New York,UHF42,131373,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1747,153.2,204,East New York,UHF42,131421,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1748,153.2,204,East New York,UHF42,131421,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1749,35.0,205,Sunset Park,UHF42,131374,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1750,35.0,205,Sunset Park,UHF42,131374,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1751,51.3,205,Sunset Park,UHF42,131422,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1752,51.3,205,Sunset Park,UHF42,131422,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1753,13.2,206,Borough Park,UHF42,131375,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1754,13.2,206,Borough Park,UHF42,131375,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1755,19.5,206,Borough Park,UHF42,131423,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1756,19.5,206,Borough Park,UHF42,131423,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1757,57.9,207,East Flatbush - Flatbush,UHF42,131376,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1758,57.9,207,East Flatbush - Flatbush,UHF42,131376,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1759,115.8,207,East Flatbush - Flatbush,UHF42,131424,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1760,115.8,207,East Flatbush - Flatbush,UHF42,131424,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1761,40.9,208,Canarsie - Flatlands,UHF42,131377,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1762,40.9,208,Canarsie - Flatlands,UHF42,131377,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1763,81.7,208,Canarsie - Flatlands,UHF42,131425,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1764,81.7,208,Canarsie - Flatlands,UHF42,131425,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1765,11.3,209,Bensonhurst - Bay Ridge,UHF42,131378,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1766,11.3,209,Bensonhurst - Bay Ridge,UHF42,131378,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1767,20.7,209,Bensonhurst - Bay Ridge,UHF42,131426,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1768,20.7,209,Bensonhurst - Bay Ridge,UHF42,131426,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1769,19.8,210,Coney Island - Sheepshead Bay,UHF42,131379,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1770,19.8,210,Coney Island - Sheepshead Bay,UHF42,131379,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1771,35.1,210,Coney Island - Sheepshead Bay,UHF42,131427,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1772,35.1,210,Coney Island - Sheepshead Bay,UHF42,131427,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1773,106.8,211,Williamsburg - Bushwick,UHF42,131380,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1774,106.8,211,Williamsburg - Bushwick,UHF42,131380,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1775,184.6,211,Williamsburg - Bushwick,UHF42,131428,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1776,184.6,211,Williamsburg - Bushwick,UHF42,131428,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1777,44.5,301,Washington Heights,UHF42,131381,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1778,44.5,301,Washington Heights,UHF42,131381,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1779,138.5,301,Washington Heights,UHF42,131429,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1780,138.5,301,Washington Heights,UHF42,131429,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1781,137.0,302,Central Harlem - Morningside Heights,UHF42,131382,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1782,137.0,302,Central Harlem - Morningside Heights,UHF42,131382,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1783,291.1,302,Central Harlem - Morningside Heights,UHF42,131430,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1784,291.1,302,Central Harlem - Morningside Heights,UHF42,131430,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1785,147.1,303,East Harlem,UHF42,131383,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1786,147.1,303,East Harlem,UHF42,131383,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1787,299.4,303,East Harlem,UHF42,131431,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1788,299.4,303,East Harlem,UHF42,131431,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1789,25.5,304,Upper West Side,UHF42,131384,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1790,25.5,304,Upper West Side,UHF42,131384,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1791,74.2,304,Upper West Side,UHF42,131432,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1792,74.2,304,Upper West Side,UHF42,131432,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1793,9.4,305,Upper East Side,UHF42,131385,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1794,9.4,305,Upper East Side,UHF42,131385,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1795,35.5,305,Upper East Side,UHF42,131433,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1796,35.5,305,Upper East Side,UHF42,131433,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1797,25.3,306,Chelsea - Clinton,UHF42,131386,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1798,25.3,306,Chelsea - Clinton,UHF42,131386,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1799,88.6,306,Chelsea - Clinton,UHF42,131434,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1800,88.6,306,Chelsea - Clinton,UHF42,131434,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1801,20.7,307,Gramercy Park - Murray Hill,UHF42,131387,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1802,20.7,307,Gramercy Park - Murray Hill,UHF42,131387,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1803,69.7,307,Gramercy Park - Murray Hill,UHF42,131435,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1804,50.0,3,Manhattan,Borough,131600,639,Rate - Adults 30 Yrs and Older,PM2.5-Attributable Deaths ,2009-2011
1805,69.7,307,Gramercy Park - Murray Hill,UHF42,131435,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1806,9.2,308,Greenwich Village - SoHo,UHF42,131388,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1807,9.2,308,Greenwich Village - SoHo,UHF42,131388,657,Rate- 18 Yrs and Older,PM2.5-Attributable Asthma ED Visits ,2009-2011
1808,24.5,308,Greenwich Village - SoHo,UHF42,131436,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
1809,24.5,308,Greenwich Village - SoHo,UHF42,131436,648,Rate- Children 0 to 17 Yrs Old,PM2.5-Attributable Asthma ED Visits ,2009-2011
